Id,EntryTime,ExitTime,EntryPrice,ExitPrice,EntryQty,ExitQty,QtyAbs,TradePL,GrossPL,Commission,NetPL,PointsPerContract,GrossAmount,NetAmount,AmountExit,PositionAfterExit,BaseStrategy,StrategyRaw,Symbol,EntrySide,ExitSide,ExitReason,Direction,HoldMins,Session
666,,2025-03-31 04:45:00,,,,1.0,1.0,47.5,47.5,4.04,43.46,9.5,47.5,43.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(62.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
668,,2025-03-31 05:30:00,,,,-1.0,1.0,-13.75,-13.75,4.04,-17.79,-2.75,-13.75,-17.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(51.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
670,,2025-03-31 05:45:00,,,,1.0,1.0,30.0,30.0,4.04,25.96,6.0,30.0,25.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(106.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
672,,2025-03-31 08:45:00,,,,-1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(63.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
674,,2025-03-31 09:00:00,,,,1.0,1.0,-2.5,-2.5,4.04,-6.54,-0.5,-2.5,-6.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(78.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
676,,2025-03-31 09:15:00,,,,-1.0,1.0,-8.75,-8.75,4.04,-12.79,-1.75,-8.75,-12.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(57.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
678,,2025-03-31 09:30:00,,,,1.0,1.0,43.75,43.75,4.04,39.71,8.75,43.75,39.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
680,,2025-03-31 12:00:00,,,,-1.0,1.0,211.25,211.25,4.04,207.21,42.25,211.25,207.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
682,,2025-03-31 15:30:00,,,,-1.0,1.0,142.5,142.5,4.04,138.46,28.5,142.5,138.46,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
684,,2025-04-01 03:45:00,,,,1.0,1.0,72.5,72.5,4.04,68.46,14.5,72.5,68.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(72.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
686,,2025-04-01 04:30:00,,,,-1.0,1.0,26.25,26.25,4.04,22.21,5.25,26.25,22.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
688,,2025-04-01 06:15:00,,,,1.0,1.0,22.5,22.5,4.04,18.46,4.5,22.5,18.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(97.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
690,,2025-04-01 09:15:00,,,,-1.0,1.0,-1.25,-1.25,4.04,-5.29,-0.25,-1.25,-5.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(67.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
692,,2025-04-01 10:45:00,,,,1.0,1.0,60.0,60.0,4.04,55.96,12.0,60.0,55.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
694,,2025-04-01 14:15:00,,,,-1.0,1.0,-116.25,-116.25,4.04,-120.29,-23.25,-116.25,-120.29,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
696,,2025-04-02 06:30:00,,,,-1.0,1.0,-70.0,-70.0,4.04,-74.04,-14.0,-70.0,-74.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-30.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
698,,2025-04-02 06:45:00,,,,1.0,1.0,36.25,36.25,4.04,32.21,7.25,36.25,32.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
700,,2025-04-02 08:15:00,,,,-1.0,1.0,-66.25,-66.25,4.04,-70.29,-13.25,-66.25,-70.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-33.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
702,,2025-04-02 08:30:00,,,,1.0,1.0,77.5,77.5,4.04,73.46,15.5,77.5,73.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
704,,2025-04-02 09:00:00,,,,-1.0,1.0,58.75,58.75,4.04,54.71,11.75,58.75,54.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(58.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
706,,2025-04-02 09:15:00,,,,1.0,1.0,31.25,31.25,4.04,27.21,6.25,31.25,27.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
708,,2025-04-02 09:30:00,,,,-1.0,1.0,-25.0,-25.0,4.04,-29.04,-5.0,-25.0,-29.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
710,,2025-04-03 03:15:00,,,,1.0,1.0,425.0,425.0,4.04,420.96,85.0,425.0,420.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
712,,2025-04-03 03:30:00,,,,-1.0,1.0,67.5,67.5,4.04,63.46,13.5,67.5,63.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(67.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
714,,2025-04-03 05:15:00,,,,1.0,1.0,23.75,23.75,4.04,19.71,4.75,23.75,19.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(73.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
716,,2025-04-03 07:15:00,,,,-1.0,1.0,-51.25,-51.25,4.04,-55.29,-10.25,-51.25,-55.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(58.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
718,,2025-04-03 07:30:00,,,,1.0,1.0,40.0,40.0,4.04,35.96,8.0,40.0,35.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(165.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
720,,2025-04-03 08:15:00,,,,-1.0,1.0,75.0,75.0,4.04,70.96,15.0,75.0,70.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(65.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
722,,2025-04-03 08:30:00,,,,1.0,1.0,58.75,58.75,4.04,54.71,11.75,58.75,54.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(148.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
724,,2025-04-04 03:15:00,,,,-1.0,1.0,-546.25,-546.25,4.04,-550.29,-109.25,-546.25,-550.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
726,,2025-04-04 03:45:00,,,,1.0,1.0,47.5,47.5,4.04,43.46,9.5,47.5,43.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
728,,2025-04-04 08:00:00,,,,-1.0,1.0,-591.25,-591.25,4.04,-595.29,-118.25,-591.25,-595.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(265.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
730,,2025-04-04 08:15:00,,,,1.0,1.0,20.0,20.0,4.04,15.96,4.0,20.0,15.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(658.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
732,,2025-04-04 08:30:00,,,,-1.0,1.0,46.25,46.25,4.04,42.21,9.25,46.25,42.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(291.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
734,,2025-04-04 08:45:00,,,,1.0,1.0,-45.0,-45.0,4.04,-49.04,-9.0,-45.0,-49.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(567.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
736,,2025-04-04 09:00:00,,,,-1.0,1.0,22.5,22.5,4.04,18.46,4.5,22.5,18.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(358.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
738,,2025-04-04 09:15:00,,,,1.0,1.0,25.0,25.0,4.04,20.96,5.0,25.0,20.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(570.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
740,,2025-04-04 09:30:00,,,,-1.0,1.0,-32.5,-32.5,4.04,-36.54,-6.5,-32.5,-36.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
742,,2025-04-04 11:00:00,,,,1.0,1.0,580.0,580.0,4.04,575.96,116.0,580.0,575.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
744,,2025-04-04 13:30:00,,,,1.0,1.0,396.25,396.25,4.04,392.21,79.25,396.25,392.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
746,,2025-04-04 14:45:00,,,,1.0,1.0,270.0,270.0,4.04,265.96,54.0,270.0,265.96,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
748,,2025-04-07 04:00:00,,,,-1.0,1.0,93.75,93.75,4.04,89.71,18.75,93.75,89.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(93.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
750,,2025-04-07 07:00:00,,,,1.0,1.0,-588.75,-588.75,4.04,-592.79,-117.75,-588.75,-592.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(187.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
752,,2025-04-07 07:15:00,,,,-1.0,1.0,110.0,110.0,4.04,105.96,22.0,110.0,105.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
754,,2025-04-07 07:45:00,,,,1.0,1.0,168.75,168.75,4.04,164.71,33.75,168.75,164.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(138.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
756,,2025-04-07 08:00:00,,,,-1.0,1.0,-1.25,-1.25,4.04,-5.29,-0.25,-1.25,-5.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(622.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
758,,2025-04-07 08:15:00,,,,1.0,1.0,61.25,61.25,4.04,57.21,12.25,61.25,57.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(201.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
760,,2025-04-07 08:30:00,,,,-1.0,1.0,192.5,192.5,4.04,188.46,38.5,192.5,188.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
762,,2025-04-07 08:45:00,,,,1.0,1.0,152.5,152.5,4.04,148.46,30.5,152.5,148.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(152.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
764,,2025-04-07 09:00:00,,,,-1.0,1.0,153.75,153.75,4.04,149.71,30.75,153.75,149.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
766,,2025-04-07 09:15:00,,,,1.0,1.0,170.0,170.0,4.04,165.96,34.0,170.0,165.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(170.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
768,,2025-04-07 10:15:00,,,,-1.0,1.0,676.25,676.25,4.04,672.21,135.25,676.25,672.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
770,,2025-04-07 14:30:00,,,,-1.0,1.0,346.25,346.25,4.04,342.21,69.25,346.25,342.21,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
772,,2025-04-08 04:15:00,,,,1.0,1.0,43.75,43.75,4.04,39.71,8.75,43.75,39.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(102.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
774,,2025-04-08 04:45:00,,,,-1.0,1.0,53.75,53.75,4.04,49.71,10.75,53.75,49.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
776,,2025-04-08 05:30:00,,,,1.0,1.0,42.5,42.5,4.04,38.46,8.5,42.5,38.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(68.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
778,,2025-04-08 05:45:00,,,,-1.0,1.0,46.25,46.25,4.04,42.21,9.25,46.25,42.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
780,,2025-04-08 06:00:00,,,,1.0,1.0,93.75,93.75,4.04,89.71,18.75,93.75,89.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(93.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
782,,2025-04-08 06:45:00,,,,-1.0,1.0,80.0,80.0,4.04,75.96,16.0,80.0,75.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(87.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
784,,2025-04-08 07:15:00,,,,1.0,1.0,36.25,36.25,4.04,32.21,7.25,36.25,32.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(50.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
786,,2025-04-08 07:30:00,,,,-1.0,1.0,82.5,82.5,4.04,78.46,16.5,82.5,78.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
788,,2025-04-08 08:45:00,,,,1.0,1.0,-165.0,-165.0,4.04,-169.04,-33.0,-165.0,-169.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(72.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
790,,2025-04-08 09:00:00,,,,-1.0,1.0,30.0,30.0,4.04,25.96,6.0,30.0,25.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
792,,2025-04-08 09:30:00,,,,1.0,1.0,-243.75,-243.75,4.04,-247.79,-48.75,-243.75,-247.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
794,,2025-04-08 11:00:00,,,,-1.0,1.0,-143.75,-143.75,4.04,-147.79,-28.75,-143.75,-147.79,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Stop),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
796,,2025-04-08 12:45:00,,,,1.0,1.0,231.25,231.25,4.04,227.21,46.25,231.25,227.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
798,,2025-04-09 03:30:00,,,,1.0,1.0,82.5,82.5,4.04,78.46,16.5,82.5,78.46,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(82.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
800,,2025-04-09 03:45:00,,,,-1.0,1.0,170.0,170.0,4.04,165.96,34.0,170.0,165.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
802,,2025-04-09 04:00:00,,,,1.0,1.0,68.75,68.75,4.04,64.71,13.75,68.75,64.71,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(68.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
804,,2025-04-09 04:45:00,,,,-1.0,1.0,-110.0,-110.0,4.04,-114.04,-22.0,-110.0,-114.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
806,,2025-04-09 05:45:00,,,,1.0,1.0,-2.5,-2.5,4.04,-6.54,-0.5,-2.5,-6.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(102.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
808,,2025-04-09 08:45:00,,,,-1.0,1.0,-362.5,-362.5,4.04,-366.54,-72.5,-362.5,-366.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(106.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
810,,2025-04-09 09:00:00,,,,1.0,1.0,-113.75,-113.75,4.04,-117.79,-22.75,-113.75,-117.79,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(351.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
812,,2025-04-09 09:15:00,,,,-1.0,1.0,107.5,107.5,4.04,103.46,21.5,107.5,103.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(327.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
814,,2025-04-09 13:00:00,,,,1.0,1.0,-413.75,-413.75,4.04,-417.79,-82.75,-413.75,-417.79,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Stop),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
816,,2025-04-09 13:30:00,,,,-1.0,1.0,288.75,288.75,4.04,284.71,57.75,288.75,284.71,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Target),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
818,,2025-04-10 04:45:00,,,,-1.0,1.0,-280.0,-280.0,4.04,-284.04,-56.0,-280.0,-284.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(-31.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
820,,2025-04-10 05:00:00,,,,1.0,1.0,75.0,75.0,4.04,70.96,15.0,75.0,70.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
822,,2025-04-10 06:15:00,,,,-1.0,1.0,181.25,181.25,4.04,177.21,36.25,181.25,177.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(146.25)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
824,,2025-04-10 07:00:00,,,,1.0,1.0,90.0,90.0,4.04,85.96,18.0,90.0,85.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
826,,2025-04-10 08:00:00,,,,-1.0,1.0,76.25,76.25,4.04,72.21,15.25,76.25,72.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(58.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
828,,2025-04-10 08:15:00,,,,1.0,1.0,70.0,70.0,4.04,65.96,14.0,70.0,65.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(BTO 1),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
830,,2025-04-10 09:30:00,,,,-1.0,1.0,-82.5,-82.5,4.04,-86.54,-16.5,-82.5,-86.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
832,,2025-04-10 12:00:00,,,,1.0,1.0,607.5,607.5,4.04,603.46,121.5,607.5,603.46,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Target),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
834,,2025-04-10 18:00:00,,,,1.0,1.0,-128.75,-128.75,4.04,-132.79,-25.75,-128.75,-132.79,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
836,,2025-04-11 05:15:00,,,,-1.0,1.0,-27.5,-27.5,4.04,-31.54,-5.5,-27.5,-31.54,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(70.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
838,,2025-04-11 07:30:00,,,,1.0,1.0,-166.25,-166.25,4.04,-170.29,-33.25,-166.25,-170.29,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(128.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
840,,2025-04-11 07:45:00,,,,-1.0,1.0,-11.25,-11.25,4.04,-15.29,-2.25,-11.25,-15.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(225.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
842,,2025-04-11 08:00:00,,,,1.0,1.0,-42.5,-42.5,4.04,-46.54,-8.5,-42.5,-46.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(97.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
844,,2025-04-11 08:15:00,,,,-1.0,1.0,10.0,10.0,4.04,5.96,2.0,10.0,5.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
846,,2025-04-11 09:00:00,,,,1.0,1.0,80.0,80.0,4.04,75.96,16.0,80.0,75.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(80.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
848,,2025-04-11 09:30:00,,,,-1.0,1.0,-131.25,-131.25,4.04,-135.29,-26.25,-131.25,-135.29,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(0.00)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
850,,2025-04-11 12:00:00,,,,1.0,1.0,-198.75,-198.75,4.04,-202.79,-39.75,-198.75,-202.79,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Opposing),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
852,,2025-04-13 18:00:00,,,,-1.0,1.0,-35.0,-35.0,4.04,-39.04,-7.0,-35.0,-39.04,-5.0,0.0,SuperSignal_v6,SuperSignal_v6(STC Daily),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
854,,2025-04-14 05:30:00,,,,1.0,1.0,-2.5,-2.5,4.04,-6.54,-0.5,-2.5,-6.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(77.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
856,,2025-04-14 06:45:00,,,,-1.0,1.0,33.75,33.75,4.04,29.71,6.75,33.75,29.71,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
858,,2025-04-14 08:00:00,,,,1.0,1.0,45.0,45.0,4.04,40.96,9.0,45.0,40.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(116.25)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
860,,2025-04-14 08:15:00,,,,-1.0,1.0,56.25,56.25,4.04,52.21,11.25,56.25,52.21,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
862,,2025-04-14 09:30:00,,,,1.0,1.0,-145.0,-145.0,4.04,-149.04,-29.0,-145.0,-149.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(0.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
864,,2025-04-15 03:15:00,,,,-1.0,1.0,-208.75,-208.75,4.04,-212.79,-41.75,-208.75,-212.79,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
866,,2025-04-15 05:45:00,,,,1.0,1.0,45.0,45.0,4.04,40.96,9.0,45.0,40.96,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(73.75)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
868,,2025-04-15 06:15:00,,,,-1.0,1.0,47.5,47.5,4.04,43.46,9.5,47.5,43.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
870,,2025-04-15 07:45:00,,,,1.0,1.0,86.25,86.25,4.04,82.21,17.25,86.25,82.21,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(67.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
872,,2025-04-15 08:45:00,,,,-1.0,1.0,-10.0,-10.0,4.04,-14.04,-2.0,-10.0,-14.04,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(67.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
874,,2025-04-15 09:00:00,,,,1.0,1.0,-7.5,-7.5,4.04,-11.54,-1.5,-7.5,-11.54,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(70.00)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
876,,2025-04-15 09:15:00,,,,-1.0,1.0,27.5,27.5,4.04,23.46,5.5,27.5,23.46,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(102.50)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
878,,2025-04-15 18:00:00,,,,1.0,1.0,71.25,71.25,4.04,67.21,14.25,71.25,67.21,5.0,0.0,SuperSignal_v6,SuperSignal_v6(BTC Daily),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
880,,2025-04-16 04:30:00,,,,-1.0,1.0,125.0,125.0,4.04,120.96,25.0,125.0,120.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC -1(163.75)),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
882,,2025-04-16 05:00:00,,,,1.0,1.0,-50.0,-50.0,4.04,-54.04,-10.0,-50.0,-54.04,5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STC 1(127.50)),,Buy to Close,Buy to Close,Close,Unknown,,Unknown
884,,2025-04-16 05:15:00,,,,-1.0,1.0,10.0,10.0,4.04,5.96,2.0,10.0,5.96,-5.0,0.0,EMA_Inversion_33,EMA_Inversion_33(STO -1),,Sell to Close,Sell to Close,Close,Unknown,,Unknown
